,created_at,text,ticker
2931,2020-06-22 14:17:39+00:00,$MRK  JUST SETING ON THIS SACK OF SEEDS! ( ; 0 ),MRK
2934,2020-05-08 22:12:46+00:00,"@Ifollowdreamsyo @snipertrader21 Got to take risks to make big on other days.

I lost big time on Thursday on $T as i leaned in on Thursday morning for the dip....whcih never came back......of course that means im up big time today.....lol swings and roundabouts.",T
2935,2020-06-29 17:12:59+00:00,"$MSFT  open gap from mid June needs filling
#tsxv #smallcaps #tsx #cdnpennystocks #cdnhotstocks #cdnwolfpack #stocksharks #Trading DYODD [29June2020] https://t.co/Stp6NauX3f https://t.co/UKoZLvYKYn",MSFT
2936,2020-04-09 18:20:44+00:00,@saxton16 In $AAPL and $SPOT,AAPL
2939,2020-06-30 20:38:33+00:00,RT @CJ_Johnson17th: The whole point of me tweeting so much about $T and buying so much of it last week isn’t because it’s the best dividend…,T
2940,2020-04-14 13:58:13+00:00,"$VXX getting destroyed, $TSLA at highs and banks selling off-- Interesting day so far, $JPM",TSLA
2944,2020-06-25 19:47:15+00:00,$AAPL my Apple phone is dying,AAPL
2945,2020-04-28 20:13:40+00:00,"Peak profit for the last 6 expired option alerts for $AMZN 581.86 % | 3.12 % | 65.42 % | 34.83 % | 33.85 % | -11.68 % |   
https://t.co/jwas7dbGl0 https://t.co/fznDMHCI6H",AMZN
2946,2020-07-01 13:29:07+00:00,$PLD RSI has just went positive with an increase in volume. Thoughts on $PLD? https://t.co/S0be5YePMh $SPX https://t.co/3EF6tPohNN,PLD
2947,2020-06-11 13:37:49+00:00,RT @east_cap: $V $MA card volume trends https://t.co/HRuIToFKRd,V
2953,2020-05-03 01:45:55+00:00,"RT @realmaxkeiser: A few Buffett facts: 

$AMZN too late 
$AAPL too late 
Airlines - Stock buybacks are criminal 
$WFC - Condoned millions…",WFC
2956,2020-06-11 16:33:56+00:00,"#recession ... #StockMarketCrash2020 edition

Cramer need only ask... and he shall receive! 
#SPX #SPX500 $SPY #ES_F $ES 📉 https://t.co/oFbcEMTtxJ",ES
2964,2020-06-21 09:18:07+00:00,RT @dailypoliticaln: Jefferies Financial Group Increases Apple $AAPL Price Target to $405.00 https://t.co/HXNApbOZvd,AAPL
2967,2020-06-18 12:33:05+00:00,"RT @luke_sosnowski: Crushed $AAPL today right to plan over at #TRICKTRADES, one and done, plenty of opportunity off levels.  $SPY $QQQ $BAB…",AAPL
2973,2020-06-13 02:04:53+00:00,Home Depot Inc $HD Sees Significant Increase in Short Interest https://t.co/WA3wm1n9Yv #stocks,HD
2977,2020-06-23 04:13:47+00:00,@DailyInvestor_ $KO is probably the safest play. Any # of tech or pharmaceuticals if you want to roll the 🎲.,KO
2978,2020-04-28 07:03:13+00:00,$AAPL - Apple Slows New iPhone Output -- WSJ https://t.co/piLFKfCJjX,AAPL
2979,2020-06-29 02:34:33+00:00,Futures are SOARING now... SHORT SQUEEZE tomorrow!! $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY $AAPL $FB $TWTR $GS $S $GOOG $DIS  $IBM $MSFT $BIDU $VZ $ADBE $AMAT $ADSK $AVGO $BABA  $CDNS $CAVM $CERN $CHKP $CSCO $CTXS $CTSH $CSC $DVMT $DOV $DST $ATVI $EA $MU $PYPL $SIRI $AMTD https://t.co/8ucCWBslhH,DIS
2982,2020-06-25 15:06:33+00:00,"$BLK, $GOOG   to Puts_May_be_Swing ($SL 20 %) .] -&amp;gt; &lt;a href=""mailto:""&gt;",GOOG
2985,2020-07-12 21:01:28+00:00,"RT @eWhispers: #earnings season begins 

https://t.co/lObOE0dgsr 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $TS…",WFC
2992,2020-06-30 17:24:26+00:00,"RT @TheDomino: .@Tesla $TSLA market value just went over $200 billion for the first time ever...

Making it worth as much as Disney $DIS or…",DIS
2994,2020-06-26 14:35:09+00:00,Not only have Facebook ads been messing with me this week. Now $FB stock is. lol,FB
3000,2020-04-10 18:20:09+00:00,"$GOOG - Apple, Google Partner on Coronavirus Contact-Tracing Technology--Update https://t.co/ePYczs6kb9",GOOG
3004,2020-04-26 20:03:26+00:00,@Deploreable1 @AndreyGodsonn @Real_John_D @GerberKawasaki $Zm is probably a bubble to be shorted but just saying $FB made it work,FB
3007,2020-04-09 01:02:35+00:00,"RT @awallenstein: BREAKING: Disney+ reaches 50 million paid subscribers in 5 months worldwide, $DIS announces...",DIS
3009,2020-04-25 16:47:47+00:00,$JPM looks like another channeling stock. Buy at $89 and sell at $91...again and again.,JPM
3010,2020-05-28 20:31:21+00:00,"$MRK Inverted Hammer Pattern 
Daily appearances since 2010-01-04: 71
Performance (Close) 5 days later ±:
Avg: 0.17
Worst: -4.24
Best: 5.79 

10 days later:
Avg: 0.02
Worst: -4.10
Best: 5.79 

30 days later:
Avg: 0.31
Worst: -8.08
Best: 6.98",MRK
3011,2020-06-28 16:01:37+00:00,"When there is Tik Tok, why Facebook? $FB https://t.co/j3WQ16gVcp",FB
3014,2020-04-29 22:20:25+00:00,"RT @GretaLWall: #MarketWatch $FB beats revenue, MAU expectations

Facebook posted adjusted earnings of $1.71/share vs. $1.75/share expected…",FB
3018,2020-06-10 01:43:43+00:00,"To all the Buffett critics &amp; mockers including @stoolpresidente Buffett made $11 Billion on $AAPL this year. I will guarantee none of U self delusional critics will come anywhere near to what Buffett had made this year alone. 
C.C. @JohnHuber72 @Greenbackd @DougKass @jimcramer https://t.co/nRYEggBZLz",AAPL
3019,2020-05-28 22:38:22+00:00,KEYTRUDA® plus LENVIMA® Combination Demonstrated Clinically Meaningful Tumor Response Rates in Unresectable Hepatocellular Carcinoma and .. $MRK https://t.co/RgI42xkX7S,MRK
3027,2020-06-29 17:27:00+00:00,RT @TheStreet: .@JimCramer has had it with Facebook $FB https://t.co/RjXAL3dX0C,FB
3036,2020-06-15 01:18:41+00:00,"Final scalp here (maybe)... anyway, saw a small trap after TPO broke a weak low and scalped to try to get it back to the LVN above, cut the trade short (didnt like what i saw) green is green $SPX $ES $MES https://t.co/nL1JwGM6H0",ES
3037,2020-06-02 19:50:34+00:00,"$MSFT - Wells Fargo sees big upside in Microsoft https://t.co/fHYkybGuZ0 - 1,184% profits - 1/2 in $$ - last 14 years - buy #AIM #investing book, get free newsltr &amp; learn how - https://t.co/CzS5PXZWco - https://t.co/IHjBPabNd1 - like MSFT",MSFT
3041,2020-06-10 19:49:43+00:00,$DIS - Citi reups Buy on Disney after revising models https://t.co/shpsfZX7h8,DIS
3042,2020-06-15 01:30:38+00:00,RT @futurestrader26: Time and acceptance between 95s and 75s (SEP 20). Anticipating 65s #emini $emini #ES $ES #ES_F $ES_F #SPX $SPX #SPY $S…,ES
3045,2020-06-30 15:48:05+00:00,US Session Open: Charting forex and futures; $FB vs $TWTR pair trade setup By @edponsi https://t.co/oQr6wLuT9e #Markets #Chartism #Equities,TWTR
3048,2020-05-04 20:47:08+00:00,$-1272.28. Jumped the gun on $UAL at the open. Cut losses only to see it make a $2move. Should've waited for a clear signal. Don't be impulsive. Was down -$2K with other losses. Made back some with $CX at EOD. $AMD $MSFT $AAL $BAC #tradingpsychology #stocks #daytrading #Daytrader https://t.co/JInWWFyAzq,UAL
3049,2020-04-16 15:59:06+00:00,"TELUS Co. to Post Q1 2020 Earnings of $0.33 Per Share, National Bank Financial Forecasts $T https://t.co/hguaJWQ93O",T
3050,2020-05-08 14:39:13+00:00,$PLNT will lose ~18% of TOTAL revenue from the guidance given on equip. sales alone. Also 8% of PF gyms are in epicenter NY/NJ. $SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $BA $CCL $WYNN $RCL $AAL,WYNN
3051,2020-07-13 12:47:55+00:00,Morgan Stanley Raises Apple $AAPL Price Target to $419.00 https://t.co/Y6YTgDWpgh,AAPL
3059,2020-07-06 14:45:16+00:00,"[ $SPY $QQQ $IWM $SPX $NDX $RUT $AMZN $NFLX $AAPL $MSFT $BA $TSLA Stocks &amp; Option Alert  Service https://t.co/ZXTYWWzaA8 ]
$THO   to Puts_May_be_Swing_1.]  =",TSLA
3061,2020-05-28 17:04:15+00:00,"RT @84_stock: Purchased some long calls in $AMZN, $NVDA and $TWTR. 

Let’s go! 😎💯",NVDA
3065,2020-07-08 13:18:24+00:00,Goldman Sachs Group $GS Price Target Increased to $265.00 by Analysts at Citigroup https://t.co/xwkSIaZsYY #stocks,GS
3069,2020-05-06 13:39:26+00:00,Managed to get a fill on $DIS at $99.13. Whee! Will trail it and see how we do.,DIS
3070,2020-06-16 13:37:57+00:00,$UAL opens at $42.00/Share this morning. Going to try and hold out for $48 instead of $45.25 like last weeks flip. #Stocks #Numbers,UAL
3072,2020-06-04 02:09:55+00:00,@HustleWithRoss Love my Texas stocks $KMB $SYY $T $TXN $WM $XOM,WM
3073,2020-07-11 01:09:11+00:00,"Howdy! You are invited to access the trade-ideas #FreeTradeOfWeek 
 
$FB $TWTR

Get me the Trade of the Week → https://t.co/BCEHq7TPrn  √ https://t.co/A0lA8q2p4f",FB
3077,2020-07-14 13:01:43+00:00,"RT @AaronBack: $JPM CFO: In 1Q we expected a sharp downturn followed by a rapid recovery. Now we expect something ""much more protracted.""",JPM
3085,2020-06-24 21:10:05+00:00,"#Creditrisk FAQ “Is it OK to discount bond coupons &amp; principal at the same rate?” No! Here is the discount rate for the coupon curve for JPMorgan $JPM via https://t.co/Dv93KhHLiC.
Here’s the proof from Robert Jarrow #CVA  #credit https://t.co/FJGrZGIAOB https://t.co/9Gw4iPtej2",JPM
3090,2020-07-13 14:42:00+00:00,"Remember when: 

“bitcoin is the future. It’s going to the moon” 

Now we have: 
“ $TSLA is the future, it’s going to Mars”

Chickens always come home to roost 🐔 

$SPX $SPY $QQQ $NDX $AAPL $AMZN $FB $GOOGL $AMD $MXIM $NFLX $CCL $RCL $NKLA $BTC $DIS $NVDA $V $SQ $NIO $BABA $WMT",DIS
3091,2020-04-15 23:08:58+00:00,"$SPY $DIA $AAPL $MSFT $SHOP $AMD $AMZN ...

This mrkt is SOOO volatile

When Dow dropped about 700 points is when to go long, NOT short

When Up 700 800 then watch if U want to short .. depends on news.
Mrkt dropping AH b/c waiting for Trump's plan tomorrow",MSFT
3094,2020-07-13 23:12:16+00:00,$DIS $BA $SPY $WMT,DIS
3096,2020-07-10 20:01:42+00:00,Majority of Seattle City Council supports plan ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/H9th2Wkz5T,TSLA
3097,2020-05-05 21:26:54+00:00,RT @ModernWallSt: Time for #TuesdayThoughts w. @JonathanCorpina | Joins #TheVoz to discuss a @Disney dip $DIS meat madness $TSN quarantine…,DIS
3099,2020-07-08 14:09:47+00:00,3 Top Value Stocks to Buy in July @themotleyfool #stocks $WMT $DIS $MO $CRON https://t.co/mr7EltkbTY,DIS
3102,2020-06-18 13:48:08+00:00,RT @MSollender: $PFE $SGMO Pfizer and Sangamo Announce Updated Phase 1/2 Results Showing Sustained Factor VIII Activity Levels and No Bleed…,PFE
3103,2020-05-04 01:51:52+00:00,"$NFLX - bullish setup for move upside 
Upside: $429, $439, $447, $451, $475
Down: $411.50, $408, $403, $393

"" $SPX $ES $SPY $IWM $IBB $AMZN $AAPL $FB $TSLA $ROKU $SHOP $NFLX $NVDA $PTON $SPCE $AMGN $ISRG $IBB $NTES $TLRY ""

check 👉https://t.co/iDF4LMpnkJ    for trading guidance https://t.co/zk0ZPQPYCu",TSLA
3105,2020-07-16 17:14:09+00:00,$MS $MS.PA $MS.PK - Morgan Stanley's (MS) CEO James Gorman on Q2 2020 Results - Earnings Call Transcript. https://t.co/Boft4FvBzq #business #markets #stocks,MS
3107,2020-06-19 13:05:13+00:00,"Three things to know going into today...

China plans on accelerating U.S. farm purchases after talks in Hawaii $SPX

$MPC in talks with potential buyers of Speedway gas-station unit

$BABA &amp; $JD record $136B in sales during 618 Chinese shopping event

https://t.co/onS7Zk4LUO",MPC
3109,2020-06-22 17:43:11+00:00,The dominance of the S&amp;P by the Big 5 is astounding $SPY $QQQ $AAPL $MSFT $AMZN $GOOG $GOOGL $FB https://t.co/dJwDdNsPok,MSFT
3110,2020-07-06 17:57:25+00:00,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",AAPL
3111,2020-06-02 23:45:24+00:00,"RT @BulldudeC: 6 Stocks #Breakout a Key Moving Average Today

https://t.co/7orvTN1SS6

$W $FTCH $BBY $NTRA $TXN $QCOM $SPX $NDX #stocks #in…",TXN
3117,2020-07-13 02:39:55+00:00,excited for this launch with my friend @EyeoftheStormZ $HD $WMT $SPY $MU to name a few,WMT
3122,2020-04-18 00:42:17+00:00,Advanced Micro Devices $AMD Given “Hold” Rating at Sanford C. Bernstein https://t.co/v6fUJ3hy4f #stocks,AMD
3124,2020-04-15 11:51:17+00:00,Check out the Video analysis on $AAPL for more updates https://t.co/frBBRjdpUx #Elliottwave #Trading #Apple,AAPL
3125,2020-07-07 13:54:27+00:00,$FB new all time highs https://t.co/vXHsbCesQT,FB
3126,2020-04-24 16:40:53+00:00,"Here is that Unusual Activity in $MSFT calls most recently, from $172.50 up thru $200 - Teams, Azure &amp; Software all play into the upside @MarketRebels @TheDomino @HalftimeReport https://t.co/ovPBf93S2N",MSFT
3127,2020-07-02 02:38:48+00:00,"RT @SaharasCharts: $SPX $DOW - $SILVER $GOLD $SIL $SILJ - Be mindful if the Sword Of Damocles falls, then everything will get caught in the…",DOW
3130,2020-07-12 23:45:11+00:00,"RT @eWhispers: #earnings season begins 

https://t.co/lObOE0dgsr 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $TS…",WFC
3131,2020-05-08 07:43:32+00:00,Fortinet $FTNT Price Target Raised to $110.00 https://t.co/AFuaW2RrRb #stocks,FTNT
3137,2020-04-13 16:34:11+00:00,@4x4_trucks_rule You can buy $AAPL products online. It's easier to get a new iPad pro than a N95 mask.,AAPL
3139,2020-04-19 01:56:17+00:00,"RT @MinteractApp: Friday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMZN $GILD $INTC $GOOG $CMCSA $ADP $MRK $MS $HD $AMAT $MSFT…",MS
3143,2020-05-04 06:36:51+00:00,"Equities Analysts Offer Predictions for DexCom, Inc.’s Q2 2020 Earnings $DXCM https://t.co/4RnkcFyLD8 #stocks",DXCM
3144,2020-04-20 23:39:58+00:00,"RT @operatingstock: $XOM bucked me off, but there is some nice upward movement in $PDD.",XOM
3147,2020-04-16 15:22:11+00:00,RT @traderstewie: $AMZN chart.... literally https://t.co/Ivzgh2mNhM,AMZN
3149,2020-05-29 16:39:06+00:00,"#SPX $SPX $ES_F $SPY $DOW #DOW $YM $IWM $NQ #NQ $RUT $DIA #DAX #FTSE #Harmonic #Charts 

Used fib chart since yday for scalping (intense)

Yellow Recs=Intermediate levels

Long recs equate to confluence zones. We hit pink rec but anthr below

Do we get there or am I being greedy? https://t.co/7RUi3wmHHe",DOW
3150,2020-05-29 18:13:28+00:00,Added  Some $DIS 125 strike calls June 19th as starter.,DIS
3151,2020-06-25 20:28:31+00:00,"RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RUT #DAX #FTSE $NQ #NQ $qqq

3 patterns-at least

Bu…",ES
3152,2020-07-13 14:55:14+00:00,Can't believe I hadn't shared this $AAPL chart https://t.co/4SEK5qbbP9,AAPL
3154,2020-05-30 15:48:00+00:00,"Net Bias for $AMZN option traders - May 29, 2020.

Bullish: Calls at Ask &amp; Puts at Bid
Bearish: Calls at Bid &amp; Puts at Ask

Strong late day bullish activity https://t.co/Xhxn5DaSsk",AMZN
3162,2020-06-09 10:53:08+00:00,@jimcramer Nor $AAPL at 331,AAPL
3164,2020-04-14 19:26:37+00:00,"part of $WACT - $WMT $AMZN $COST $TGT 👍

cc: @BobbyAxelrod__ @jimcramer @MadMoneyOnCNBC @JeffMacke https://t.co/pzBm1K3rMH",WMT
3167,2020-04-09 13:32:00+00:00,Short $DIS @ $107.80,DIS
3168,2020-05-08 00:39:51+00:00,@TrackingMarket &amp; the present admin would like to put $AMZN in jail now &amp; require bail.,AMZN
3169,2020-04-15 15:13:16+00:00,Sempra Energy $SRE Price Target Cut to $149.00 by Analysts at Morgan Stanley https://t.co/bmGuykDW1B #stocks,SRE
3171,2020-07-01 12:32:52+00:00,"$SPY $ES_F $BA $CLVS $SRNE $DVAX $ACB $OSTK $TRIL $LK $CODX $SAVE $GSX $INO $KSS $PENN $NVAX $BYND $AAL $EURN $GPS $TSLA $CCL $BILI $CVNA $DAL $PTON $TWTR $IQ $ROKU $FB $NFLX $I $GILD $MARK $NAK 
Click here to get instant updates and free trial https://t.co/EZF47mO7AB https://t.co/BHyw8Bx4Fo",TWTR
3174,2020-04-15 10:04:46+00:00,"$UNH 
-Revenue: $64.42B (est $63.87B)
-Adj EPS: $3.72 (est $3.61)
-Maintains FY EPS Outlook. Digging more details about claims any thoughts? @berthacoombs",UNH
3178,2020-06-01 23:08:05+00:00,RT @CNBCFastMoney: Facebook update: $FB shares climbed 3% today despite a virtual employee walkout. Here's what that could mean for the sto…,FB
3182,2020-04-27 02:51:14+00:00,@dhovekamp42 @ScottGottliebMD @WSJ I wouldn't be so literal. Gottlieb knows that cross-national collaboration is the best route. He's on the board of $PFE which has it's own C19 vaccine collaboration with Germany's BioNTech. Gottlieb is really referring to having sufficient national vaccine capacity and expertise.,PFE
3187,2020-07-13 21:18:25+00:00,"RT @breadboxalerts: Day In Review - 7/13

Join us and get 25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL $AMD $AMZN $BA $BYND $CGC…",BA
3188,2020-06-30 00:13:18+00:00,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",AAPL
3189,2020-06-30 00:10:10+00:00,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",AAPL
3190,2020-06-06 01:05:31+00:00,"whats stopping me from thinking we just finished a wave 5 is there is no divergence, everything looks strong, too strong... $SPY $SPX $ES $NQ https://t.co/uyqRt1OHRC",ES
3192,2020-06-03 19:42:26+00:00,"$ES $SPX $SPY 

https://t.co/nAwVZ1Ishg 

3400c 47 to 72 - expecting significant resistance at 3148.  Once we confirm support over 3164.75 i will re-enter another position also sold 3100c https://t.co/2RyIvkG82o",ES
3193,2020-06-26 18:34:32+00:00,"@ExpertAmatuer I’ve significantly added to my $T position this week! Absolutely love this dip, almost have my average cost under $30",T
3195,2020-05-05 04:36:02+00:00,"Retweet if your riding $MVIS
Let’s ride together 🚀🚀
Look forward to Microvision + Microsoft $MSFT potential merger/partnership 🤑🤑🤑🤑
$MVIS 

Low: .89
High: 2.75+

Look to buy the early dip! https://t.co/KGVfrCXd5R",MSFT
3196,2020-06-05 06:37:01+00:00,"RT @saxena_puru: $WORK has partnered with $AMZN -

Stock is ⬇️15% post ER, but after decline still ⬆️34%YTD!

https://t.co/WR2sKbKFq2",AMZN
3205,2020-04-27 22:47:55+00:00,"Federal Judge Excludes Certain Plaintiff Expert Testimony from Talc Ovarian Cancer Trials, Deeming Them Not Scientifically Sound $JNJ https://t.co/6qChVWm0UC",JNJ
3207,2020-04-28 07:42:10+00:00,"RT @MichaelPayne003: 4-27-20 Stock Indexes: Dow up 358 Points, S&amp;P500 up 41 Points, Nasdaq up 95 Points, VIX down 1.4%

$MSFT $JNJ $GLD $RC…",MSFT
3208,2020-06-30 13:24:26+00:00,"@HurriCap $FB share of $UL 2019 advertising was less then 0.6%. Big brands have no advantage with perf. so they just aren't there
To even think otherwise is to not understand FB crucial part for SMEs
Too many sell-side cover FB without understanding it customers
See
https://t.co/oEP8jTqpY8",FB
3209,2020-04-20 18:25:13+00:00,"$SPY $SPX $QQQ $NDX  $IWM $RUT $TSLA $AMZN $AAPL $MSFT $GOOGL $DIA $DJIA $SPX_F $ES $NQ $YM
@hyumialert: STE was added to Calls_Bullish_Stock_of_the_day (SL 20%).",TSLA
